"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
Este caso de prueba cubre el flujo completo de Tarifario - Excursiones:
1. Login y navegación a Excursiones.
2. Búsqueda con destino Cachi.
3. Validación de Tooltip de Duración.
4. Validación de Tooltip de Idiomas.
5. Validación de Tooltip de Operatividad.
6. Validación del modal ""Ver Proveedores"" desde el listado.
7. Validación del modal ""Ver Detalle"".
8. Ingreso al detalle de la excursión y validación de la tabla de tarifas.
","31039","test_tarifario","tarifario","Fri Apr 10 14:35:17 UTC 2026","failed","Fri Apr 10 14:35:48 UTC 2026","","excursiones","",""
"
Este caso de prueba cubre el flujo de Tarifario - Cruceros:
1. Login y navegación a la solapa Cruceros.
2. Búsqueda con destino Ushuaia.
3. Validación del modal ""Ver Detalle"".
4. Ingreso al detalle del crucero (con validación de toggle Ver/Cerrar).
5. Apertura del acordeón (cabinas/salidas) y validación de la tabla de tarifas.
","40978","test_tarifario_cruceros","tarifario","Fri Apr 10 14:37:50 UTC 2026","failed","Fri Apr 10 14:38:31 UTC 2026","","cruceros","",""
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la cotización de un circuito (Oferta):
1. Login silencioso y navegación a la pestaña de Ofertas.
2. Ingreso de fecha dinámica (hoy + 7 días) y cierre del calendario.
3. Uso de los selectores para parámetros de viaje y habitación.
4. Validación de la estructura HTML.
5. Avance a la pantalla final y validación visual de la tabla de cotizaciones.
","17952","test_ofertas","inicio","Fri Apr 10 14:33:53 UTC 2026","passed","Fri Apr 10 14:34:11 UTC 2026","","ofertas","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Traslados:
1. Login y navegación a la solapa Traslados.
2. Búsqueda con destino Cachi.
3. Validación de Tooltip de Duración.
4. Validación de Tooltip de Idiomas.
5. Validación de Tooltip de Operatividad (Todos los dias).
6. Validación del modal ""Ver Proveedores"" desde el listado.
7. Validación del modal ""Ver Detalle"".
8. Ingreso al detalle del traslado y validación de la tabla de tarifas.
","29927","test_tarifario_traslados","tarifario","Fri Apr 10 14:36:36 UTC 2026","failed","Fri Apr 10 14:37:06 UTC 2026","","traslados","",""
"
Este caso de prueba valida el acceso principal al sistema web de reservas con perfil Agencia.
1. Navegación a qa.amv.travel.
2. Inyección de credenciales seguras mediante GitHub Secrets.
3. Validación de ingreso exitoso al portal interno.
4. Validación de perfil Agencia comprobando la NO existencia de los selectores de simulación de agencia.
","7103","test_login_agencia","inicio","Fri Apr 10 14:33:15 UTC 2026","passed","Fri Apr 10 14:33:22 UTC 2026","","login_agencia","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Paquetes:
1. Login silencioso y navegación a la pestaña Tarifario.
2. Búsqueda de paquetes con filtros por defecto (Argentina, Buenos Aires).
3. Validación de estructura de resultados en pantalla.
4. Ingreso al detalle del paquete (ID lnk2138).
5. Apertura y validación del acordeón de tours.
6. Descarga del paquete en formato Word y validación en el sistema de archivos (CI/CD).
","21915","test_tarifario_paquetes","tarifario","Fri Apr 10 14:34:48 UTC 2026","failed","Fri Apr 10 14:35:10 UTC 2026","","paquetes","",""
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la reserva de un servicio:
1. Login silencioso y navegación a la pestaña de Servicios.
2. Búsqueda filtrada por Destino (Bariloche) y Tipo (Excursión).
3. Validación de la interfaz (UI) en las cards de resultados y el detalle interno.
4. Selección de cantidad de pasajeros.
5. Confirmación de reserva y validación final comprobando que el carrito sume 4 ítems.
","23421","test_reserva_servicio_flujo_completo","inicio","Fri Apr 10 14:34:18 UTC 2026","passed","Fri Apr 10 14:34:41 UTC 2026","","servicios","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Cena Show:
1. Login y navegación a la solapa Cena Show.
2. Búsqueda con destino Cachi.
3. Validación de Tooltip de Duración.
4. Validación de Tooltip de Idiomas.
5. Validación de Tooltip de Operatividad (Días y meses específicos).
6. Validación del modal ""Ver Proveedores"" desde el listado.
7. Validación del modal ""Ver Detalle"".
8. Ingreso al detalle de la cena show y validación de la tabla de tarifas.
","30064","test_tarifario","tarifario","Fri Apr 10 14:37:13 UTC 2026","failed","Fri Apr 10 14:37:43 UTC 2026","","cenashow","",""
"
Este caso de prueba cubre el flujo completo de Tarifario - Hoteles:
1. Login y navegación a la solapa Hoteles.
2. Búsqueda con destino Cachi.
3. Validación de existencia del tag ""Hotel Recomendado"" (featured-tag).
4. Validación del modal ""Ver Proveedores"" desde el listado.
5. Validación del modal ""Ver Detalle"" (link con estilo primario).
6. Ingreso al detalle del hotel.
7. Apertura del acordeón de habitación y validación de la tabla de tarifas.
","33007","test_tarifario_hoteles","tarifario","Fri Apr 10 14:35:56 UTC 2026","failed","Fri Apr 10 14:36:29 UTC 2026","","t_hoteles","",""
"
Este caso de prueba cubre el flujo End-to-End (E2E) de la reserva de un hotel:
1. Búsqueda interactiva por destino (Bariloche) y selección en calendario.
2. Configuración compleja de pasajeros (adultos y menores con asignación de edad).
3. Aplicación de múltiples filtros laterales concurrentes (Zona, Tipo, Amenities).
4. Validación visual y funcional de la card del hotel y la vista de detalle interno.
5. Suma de habitaciones y confirmación final de la reserva validando el alert de éxito.
","16991","test_reserva_hotel_flujo_completo","inicio","Fri Apr 10 14:33:29 UTC 2026","failed","Fri Apr 10 14:33:46 UTC 2026","","hoteles","",""
